Time,EAR,MAR,Blinks,Yawns,Drowsy
1774792914.44,0.26,0.016,18,0,0
1774792914.49,0.261,0.0,18,0,0
1774792914.5,0.257,0.016,18,0,0
1774792914.55,0.251,0.0,18,0,0
1774792914.57,0.257,0.0,18,0,0
1774792914.62,0.286,0.0,18,0,0
1774792914.63,0.279,0.0,18,0,0
1774792914.7,0.292,0.0,18,0,0
1774792914.71,0.284,0.0,18,0,0
1774792914.76,0.299,0.0,18,0,0
1774792914.77,0.296,0.016,18,0,0
1774792914.82,0.288,0.016,18,0,0
1774792914.84,0.288,0.016,18,0,0
1774792914.89,0.293,0.016,18,0,0
1774792914.9,0.287,0.023,18,0,0
1774792914.95,0.277,0.0,18,0,0
1774792914.97,0.287,0.0,18,0,0
1774792915.02,0.277,0.0,18,0,0
1774792915.03,0.266,0.017,18,0,0
1774792915.1,0.272,0.023,18,0,0
1774792915.11,0.272,0.0,18,0,0
1774792915.16,0.271,0.0,18,0,0
1774792915.18,0.271,0.0,18,0,0
1774792915.23,0.275,0.0,18,0,0
1774792915.24,0.285,0.0,18,0,0
1774792915.29,0.287,0.016,18,0,0
1774792915.3,0.29,0.0,18,0,0
1774792915.35,0.289,0.0,18,0,0
1774792915.36,0.287,0.0,18,0,0
1774792915.42,0.279,0.0,18,0,0
1774792915.43,0.289,0.0,18,0,0
1774792915.5,0.272,0.016,18,0,0
1774792915.51,0.264,0.0,18,0,0
1774792915.56,0.275,0.0,18,0,0
1774792915.58,0.281,0.016,18,0,0
1774792915.62,0.293,0.0,18,0,0
1774792915.63,0.29,0.0,18,0,0
1774792915.69,0.296,0.016,18,0,0
1774792915.7,0.287,0.016,18,0,0
1774792915.75,0.276,0.016,18,0,0
1774792915.76,0.278,0.0,18,0,0
1774792915.82,0.291,0.022,18,0,0
1774792915.83,0.287,0.016,18,0,0
1774792915.89,0.286,0.0,18,0,0
1774792915.91,0.282,0.0,18,0,0
1774792915.96,0.282,0.017,18,0,0
1774792915.97,0.294,0.017,18,0,0
1774792916.02,0.272,0.024,18,0,0
1774792916.04,0.272,0.017,18,0,0
1774792916.09,0.275,0.025,18,0,0
1774792916.1,0.27,0.0,18,0,0
1774792916.16,0.277,0.018,18,0,0
1774792916.17,0.265,0.018,18,0,0
1774792916.22,0.275,0.018,18,0,0
1774792916.23,0.269,0.017,18,0,0
1774792916.29,0.278,0.051,18,0,0
1774792916.31,0.272,0.034,18,0,0
1774792916.36,0.285,0.017,18,0,0
1774792916.37,0.28,0.017,18,0,0
1774792916.42,0.276,0.017,18,0,0
1774792916.44,0.275,0.024,18,0,0
1774792916.49,0.267,0.054,18,0,0
1774792916.5,0.271,0.039,18,0,0
1774792916.55,0.316,0.039,18,0,0
1774792916.56,0.316,0.039,18,0,0
1774792916.64,0.298,0.034,18,0,0
1774792916.65,0.304,0.034,18,0,0
1774792916.7,0.269,0.053,18,0,0
1774792916.71,0.278,0.07,18,0,0
1774792916.76,0.267,0.0,18,0,0
1774792916.77,0.258,0.034,18,0,0
1774792916.82,0.243,0.025,18,0,0
1774792916.84,0.24,0.017,18,0,0
1774792916.89,0.227,0.017,18,0,0
1774792916.9,0.239,0.0,18,0,0
1774792916.95,0.235,0.0,18,0,0
1774792916.97,0.227,0.017,18,0,0
1774792917.03,0.233,0.04,18,0,0
1774792917.04,0.237,0.089,18,0,0
1774792917.1,0.263,0.0,18,0,0
1774792917.11,0.259,0.024,18,0,0
1774792917.16,0.245,0.018,18,0,0
1774792917.18,0.256,0.0,18,0,0
1774792917.23,0.267,0.018,18,0,0
1774792917.24,0.26,0.041,18,0,0
1774792917.29,0.25,0.019,18,0,0
1774792917.3,0.244,0.026,18,0,0
1774792917.35,0.261,0.018,18,0,0
1774792917.36,0.268,0.0,18,0,0
1774792917.43,0.266,0.0,18,0,0
1774792917.45,0.261,0.0,18,0,0
1774792917.49,0.272,0.018,18,0,0
1774792917.51,0.265,0.0,18,0,0
1774792917.57,0.256,0.0,18,0,0
1774792917.59,0.254,0.0,18,0,0
1774792917.64,0.255,0.0,18,0,0
1774792917.65,0.255,0.0,18,0,0
1774792917.69,0.19,0.018,18,0,0
1774792917.71,0.201,0.0,18,0,0
1774792917.76,0.211,0.0,18,0,0
1774792917.77,0.229,0.0,18,0,0
1774792917.83,0.158,0.0,18,0,0
1774792917.85,0.158,0.0,18,0,0
1774792917.9,0.158,0.0,18,0,0
1774792917.91,0.149,0.0,18,0,0
1774792917.96,0.21,0.02,19,0,0
1774792917.98,0.179,0.0,19,0,0
1774792918.02,0.26,0.0,20,0,0
1774792918.04,0.288,0.0,20,0,0
1774792918.09,0.269,0.0,20,0,0
1774792918.1,0.28,0.02,20,0,0
1774792918.15,0.27,0.018,20,0,0
1774792918.17,0.261,0.0,20,0,0
1774792918.23,0.25,0.025,20,0,0
1774792918.25,0.249,0.0,20,0,0
1774792918.3,0.222,0.0,20,0,0
1774792918.31,0.216,0.0,20,0,0
1774792918.36,0.172,0.024,20,0,0
1774792918.38,0.181,0.018,21,0,0
1774792918.43,0.234,0.017,21,0,0
1774792918.45,0.232,0.0,21,0,0
1774792918.5,0.19,0.017,21,0,0
1774792918.51,0.191,0.017,21,0,0
1774792918.55,0.24,0.017,21,0,0
1774792918.57,0.226,0.017,21,0,0
1774792918.64,0.245,0.0,21,0,0
1774792918.65,0.251,0.0,21,0,0
1774792918.7,0.227,0.017,21,0,0
1774792918.71,0.226,0.0,21,0,0
1774792918.76,0.225,0.091,21,0,0
1774792918.78,0.22,0.063,21,0,0
1774792918.82,0.275,0.0,21,0,0
1774792918.83,0.276,0.0,21,0,0
1774792918.89,0.301,0.015,21,0,0
1774792918.9,0.297,0.016,21,0,0
1774792918.97,0.269,0.0,21,0,0
1774792918.98,0.265,0.0,21,0,0
1774792919.03,0.278,0.0,21,0,0
1774792919.04,0.272,0.0,21,0,0
1774792919.09,0.348,0.015,21,0,0
1774792919.1,0.334,0.015,21,0,0
1774792919.16,0.299,0.0,21,0,0
1774792919.17,0.295,0.015,21,0,0
1774792919.22,0.297,0.0,21,0,0
1774792919.23,0.269,0.0,21,0,0
1774792919.29,0.289,0.029,21,0,0
1774792919.3,0.286,0.029,21,0,0
1774792919.37,0.266,0.043,21,0,0
1774792919.39,0.269,0.043,21,0,0
1774792919.43,0.303,0.03,21,0,0
1774792919.45,0.307,0.044,21,0,0
1774792919.5,0.311,0.153,21,0,0
1774792919.51,0.293,0.084,21,0,0
1774792919.57,0.287,0.1,21,0,0
1774792919.58,0.263,0.014,21,0,0
1774792919.63,0.277,0.0,21,0,0
1774792919.64,0.263,0.0,21,0,0
1774792919.69,0.329,0.0,21,0,0
1774792919.7,0.306,0.014,21,0,0
1774792919.77,0.326,0.059,21,0,0
1774792919.78,0.32,0.116,21,0,0
1774792919.84,0.3,0.212,21,0,0
1774792919.85,0.278,0.203,21,0,0
1774792919.9,0.279,0.028,21,0,0
1774792919.91,0.277,0.014,21,0,0
1774792919.96,0.292,0.0,21,0,0
1774792919.98,0.322,0.013,21,0,0
1774792920.02,0.261,0.0,21,0,0
1774792920.04,0.262,0.012,21,0,0
1774792920.09,0.231,0.028,21,0,0
1774792920.11,0.26,0.051,21,0,0
1774792920.17,0.24,0.062,21,0,0
1774792920.18,0.262,0.074,21,0,0
1774792920.23,0.272,0.063,21,0,0
1774792920.25,0.27,0.05,21,0,0
1774792920.3,0.268,0.048,21,0,0
1774792920.31,0.262,0.048,21,0,0
1774792920.36,0.269,0.012,21,0,0
1774792920.38,0.267,0.012,21,0,0
1774792920.43,0.25,0.0,21,0,0
1774792920.44,0.246,0.0,21,0,0
1774792920.5,0.247,0.0,21,0,0
1774792920.51,0.246,0.012,21,0,0
1774792920.57,0.25,0.0,21,0,0
1774792920.58,0.245,0.017,21,0,0
1774792920.63,0.264,0.0,21,0,0
1774792920.65,0.245,0.0,21,0,0
1774792920.7,0.243,0.017,21,0,0
1774792920.71,0.243,0.012,21,0,0
1774792920.76,0.293,0.025,21,0,0
1774792920.77,0.285,0.0,21,0,0
1774792920.82,0.26,0.013,21,0,0
1774792920.84,0.277,0.014,21,0,0
1774792920.91,0.304,0.0,21,0,0
1774792920.92,0.327,0.0,21,0,0
1774792920.97,0.345,0.0,21,0,0
1774792920.99,0.325,0.0,21,0,0
1774792921.03,0.326,0.0,21,0,0
1774792921.05,0.331,0.0,21,0,0
1774792921.1,0.309,0.015,21,0,0
1774792921.11,0.297,0.0,21,0,0
1774792921.16,0.278,0.014,21,0,0
1774792921.18,0.287,0.014,21,0,0
1774792921.23,0.296,0.028,21,0,0
1774792921.24,0.307,0.02,21,0,0
1774792921.3,0.282,0.019,21,0,0
1774792921.32,0.272,0.027,21,0,0
1774792921.37,0.268,0.054,21,0,0
1774792921.38,0.251,0.08,21,0,0
1774792921.43,0.25,0.055,21,0,0
1774792921.45,0.246,0.054,21,0,0
1774792921.5,0.255,0.054,21,0,0
1774792921.51,0.249,0.08,21,0,0
1774792921.56,0.265,0.067,21,0,0
1774792921.57,0.242,0.053,21,0,0
1774792921.63,0.248,0.092,21,0,0
1774792921.64,0.25,0.04,21,0,0
1774792921.7,0.225,0.027,21,0,0
1774792921.72,0.244,0.055,21,0,0
1774792921.77,0.169,0.068,21,0,0
1774792921.79,0.172,0.122,21,0,0
1774792921.84,0.177,0.119,21,0,0
1774792921.85,0.186,0.12,22,0,0
1774792921.9,0.144,0.094,22,0,0
1774792921.91,0.151,0.08,22,0,0
1774792921.96,0.154,0.12,22,0,0
1774792921.97,0.158,0.094,22,0,0
1774792922.02,0.164,0.039,22,0,0
1774792922.04,0.153,0.027,22,0,0
1774792922.11,0.13,0.04,22,0,0
1774792922.12,0.14,0.054,22,0,0
1774792922.17,0.257,0.013,23,0,0
1774792922.18,0.255,0.013,23,0,0
1774792922.23,0.26,0.0,23,0,0
1774792922.24,0.256,0.026,23,0,0
1774792922.29,0.253,0.026,23,0,0
1774792922.3,0.258,0.038,23,0,0
1774792922.36,0.268,0.026,23,0,0
1774792922.38,0.258,0.054,23,0,0
1774792922.43,0.269,0.041,23,0,0
1774792922.44,0.268,0.055,23,0,0
1774792922.5,0.223,0.0,23,0,0
1774792922.52,0.237,0.014,23,0,0
1774792922.57,0.096,0.014,23,0,0
1774792922.58,0.103,0.014,23,0,0
1774792922.64,0.272,0.014,24,0,0
1774792922.65,0.289,0.04,24,0,0
1774792922.7,0.302,0.0,24,0,0
1774792922.71,0.297,0.0,24,0,0
1774792922.76,0.299,0.0,24,0,0
1774792922.77,0.308,0.0,24,0,0
1774792922.84,0.307,0.0,24,0,0
1774792922.85,0.298,0.014,24,0,0
1774792922.91,0.339,0.013,24,0,0
1774792922.92,0.346,0.013,24,0,0
1774792922.97,0.301,0.0,24,0,0
1774792922.98,0.299,0.0,24,0,0
1774792923.03,0.288,0.014,24,0,0
1774792923.04,0.274,0.0,24,0,0
1774792923.1,0.248,0.014,24,0,0
1774792923.11,0.264,0.014,24,0,0
1774792923.16,0.244,0.014,24,0,0
1774792923.18,0.255,0.014,24,0,0
1774792923.25,0.239,0.019,24,0,0
1774792923.26,0.248,0.019,24,0,0
1774792923.3,0.235,0.0,24,0,0
1774792923.32,0.238,0.0,24,0,0
1774792923.37,0.235,0.014,24,0,0
1774792923.38,0.244,0.0,24,0,0
1774792923.43,0.213,0.0,24,0,0
1774792923.45,0.221,0.0,24,0,0
1774792923.5,0.237,0.014,24,0,0
1774792923.52,0.247,0.014,24,0,0
1774792923.56,0.245,0.057,24,0,0
1774792923.57,0.248,0.088,24,0,0
1774792923.64,0.037,0.28,24,0,0
1774792923.66,0.038,0.276,24,0,0
1774792923.7,0.04,0.32,24,0,0
1774792923.71,0.047,0.314,24,0,0
1774792923.77,0.061,0.077,24,0,0
1774792923.78,0.054,0.033,24,0,0
1774792923.83,0.147,0.015,24,0,0
1774792923.84,0.159,0.015,24,0,0
1774792923.9,0.212,0.014,25,0,0
1774792923.91,0.219,0.0,25,0,0
1774792923.96,0.257,0.014,25,0,0
1774792923.97,0.245,0.014,25,0,0
1774792924.04,0.266,0.0,25,0,0
1774792924.05,0.263,0.0,25,0,0
1774792924.11,0.301,0.014,25,0,0
1774792924.12,0.293,0.0,25,0,0
1774792924.17,0.29,0.0,25,0,0
1774792924.18,0.288,0.016,25,0,0
1774792924.23,0.286,0.219,25,0,0
1774792924.25,0.278,0.235,25,0,0
1774792924.3,0.265,0.333,25,0,0
1774792924.31,0.286,0.4,25,0,0
1774792924.37,0.273,0.42,25,0,0
1774792924.39,0.27,0.426,25,0,0
1774792924.44,0.273,0.328,25,0,0
1774792924.45,0.271,0.353,25,0,0
1774792924.51,0.255,0.25,25,0,0
1774792924.52,0.253,0.25,25,0,0
1774792924.57,0.254,0.104,25,0,0
1774792924.59,0.262,0.06,25,0,0
1774792924.64,0.257,0.0,25,0,0
1774792924.65,0.244,0.016,25,0,0
1774792924.7,0.221,0.046,25,0,0
1774792924.71,0.227,0.045,25,0,0
1774792924.78,0.275,0.0,25,0,0
1774792924.8,0.266,0.0,25,0,0
1774792924.84,0.259,0.0,25,0,0
1774792924.86,0.258,0.0,25,0,0
1774792924.91,0.242,0.0,25,0,0
1774792924.92,0.234,0.0,25,0,0
1774792924.97,0.224,0.0,25,0,0
1774792924.98,0.216,0.0,25,0,0
1774792925.03,0.246,0.0,25,0,0
1774792925.04,0.239,0.0,25,0,0
1774792925.1,0.278,0.048,25,0,0
1774792925.11,0.272,0.068,25,0,0
1774792925.17,0.276,0.0,25,0,0
1774792925.18,0.283,0.0,25,0,0
1774792925.24,0.292,0.048,25,0,0
1774792925.25,0.293,0.048,25,0,0
1774792925.31,0.281,0.018,25,0,0
1774792925.32,0.27,0.018,25,0,0
1774792925.37,0.265,0.024,25,0,0
1774792925.38,0.284,0.0,25,0,0
1774792925.43,0.292,0.017,25,0,0
1774792925.45,0.303,0.0,25,0,0
1774792925.5,0.294,0.0,25,0,0
1774792925.51,0.292,0.016,25,0,0
1774792925.58,0.3,0.016,25,0,0
1774792925.59,0.309,0.016,25,0,0
1774792925.64,0.304,0.0,25,0,0
1774792925.65,0.316,0.016,25,0,0
1774792925.7,0.291,0.0,25,0,0
1774792925.72,0.301,0.0,25,0,0
1774792925.77,0.29,0.022,25,0,0
1774792925.78,0.295,0.016,25,0,0
1774792925.84,0.298,0.0,25,0,0
1774792925.85,0.308,0.0,25,0,0
1774792925.9,0.3,0.0,25,0,0
1774792925.91,0.289,0.016,25,0,0
1774792925.97,0.295,0.016,25,0,0
1774792925.99,0.294,0.0,25,0,0
1774792926.04,0.283,0.016,25,0,0
1774792926.05,0.283,0.016,25,0,0
1774792926.11,0.282,0.0,25,0,0
1774792926.12,0.276,0.016,25,0,0
1774792926.17,0.286,0.016,25,0,0
1774792926.18,0.287,0.015,25,0,0
1774792926.23,0.289,0.0,25,0,0
1774792926.25,0.297,0.016,25,0,0
1774792926.29,0.273,0.0,25,0,0
1774792926.31,0.28,0.015,25,0,0
1774792926.38,0.288,0.0,25,0,0
1774792926.39,0.276,0.0,25,0,0
1774792926.44,0.287,0.0,25,0,0
1774792926.46,0.291,0.0,25,0,0
1774792926.51,0.29,0.362,25,0,0
1774792926.52,0.284,0.353,25,0,0
1774792926.57,0.318,0.42,25,0,0
1774792926.6,0.3,0.441,25,0,0
1774792926.64,0.336,0.044,25,0,0
1774792926.65,0.335,0.119,25,0,0
1774792926.72,0.314,0.0,25,0,0
1774792926.77,0.286,0.0,25,0,0
1774792926.79,0.261,0.0,25,0,0
1774792926.81,0.249,0.014,25,0,0
1774792926.84,0.254,0.022,25,0,0
1774792926.86,0.252,0.015,25,0,0
1774792926.91,0.318,0.015,25,0,0
1774792926.92,0.321,0.03,25,0,0
1774792926.97,0.284,0.0,25,0,0
1774792926.98,0.32,0.017,25,0,0
1774792927.03,0.303,0.013,25,0,0
1774792927.04,0.309,0.015,25,0,0
1774792927.11,0.099,0.013,25,0,0
1774792927.13,0.06,0.013,25,0,0
1774792927.14,0.072,0.013,25,0,0
1774792927.18,0.191,0.0,26,0,0
1774792927.24,0.247,0.013,26,0,0
1774792927.25,0.244,0.014,26,0,0
1774792927.31,0.256,0.013,26,0,0
1774792927.32,0.245,0.013,26,0,0
1774792927.37,0.258,0.013,26,0,0
1774792927.38,0.24,0.0,26,0,0
1774792927.44,0.291,0.022,26,0,0
1774792927.45,0.279,0.015,26,0,0
1774792927.52,0.247,0.0,26,0,0
1774792927.53,0.246,0.0,26,0,0
1774792927.54,0.254,0.0,26,0,0
1774792927.58,0.11,0.0,26,0,0
1774792927.64,0.103,0.013,26,0,0
1774792927.65,0.085,0.014,26,0,0
1774792927.71,0.191,0.0,27,0,0
1774792927.72,0.174,0.0,27,0,0
1774792927.77,0.33,0.0,28,0,0
1774792927.78,0.336,0.0,28,0,0
1774792927.83,0.367,0.0,28,0,0
1774792927.85,0.368,0.0,28,0,0
1774792927.91,0.413,0.014,28,0,0
1774792927.92,0.424,0.014,28,0,0
1774792927.94,0.419,0.0,28,0,0
1774792927.98,0.426,0.014,28,0,0
1774792928.04,0.39,0.0,28,0,0
1774792928.06,0.402,0.015,28,0,0
1774792928.1,0.392,0.015,28,0,0
1774792928.11,0.402,0.014,28,0,0
1774792928.17,0.397,0.0,28,0,0
1774792928.18,0.381,0.0,28,0,0
1774792928.23,0.411,0.0,28,0,0
1774792928.25,0.407,0.016,28,0,0
1774792928.32,0.401,0.0,28,0,0
1774792928.33,0.362,0.0,28,0,0
1774792928.34,0.372,0.0,28,0,0
1774792928.38,0.337,0.051,28,0,0
1774792928.44,0.186,0.018,28,0,0
1774792928.45,0.197,0.018,28,0,0
1774792928.5,0.147,0.0,28,0,0
1774792928.51,0.143,0.0,28,0,0
1774792928.57,0.175,0.018,28,0,0
1774792928.59,0.153,0.0,28,0,0
1774792928.64,0.322,0.017,29,0,0
1774792928.66,0.345,0.017,29,0,0
1774792928.72,0.324,0.0,29,0,0
1774792928.73,0.325,0.0,29,0,0
1774792928.75,0.307,0.016,29,0,0
1774792928.77,0.336,0.015,29,0,0
1774792928.84,0.39,0.016,29,0,0
1774792928.86,0.403,0.015,29,0,0
1774792928.91,0.347,0.021,29,0,0
1774792928.92,0.357,0.022,29,0,0
1774792928.97,0.339,0.014,29,0,0
1774792928.98,0.34,0.014,29,0,0
1774792929.05,0.33,0.0,29,0,0
1774792929.07,0.339,0.014,29,0,0
1774792929.08,0.328,0.0,29,0,0
1774792929.11,0.333,0.023,29,0,0
1774792929.13,0.347,0.034,29,0,0
1774792929.18,0.353,0.021,29,0,0
1774792929.38,0.244,0.0,29,0,0
1774792929.39,0.227,0.026,29,0,0
1774792929.45,0.266,0.017,29,0,0
1774792929.46,0.27,0.017,29,0,0
1774792929.47,0.265,0.018,29,0,0
1774792929.51,0.282,0.015,29,0,0
1774792929.53,0.266,0.036,29,0,0
1774792929.58,0.219,0.014,29,0,0
1774792929.64,0.263,0.02,29,0,0
1774792929.66,0.249,0.0,29,0,0
1774792929.71,0.296,0.0,29,0,0
1774792929.72,0.284,0.015,29,0,0
1774792929.77,0.342,0.0,29,0,0
1774792929.78,0.35,0.0,29,0,0
1774792929.85,0.365,0.045,29,0,0
1774792929.86,0.353,0.023,29,0,0
1774792929.88,0.365,0.015,29,0,0
1774792929.91,0.359,0.075,29,0,0
1774792929.93,0.367,0.077,29,0,0
1774792929.97,0.358,0.047,29,0,0
1774792930.04,0.316,0.0,29,0,0
1774792930.05,0.322,0.03,29,0,0
1774792930.1,0.182,0.047,29,0,0
1774792930.11,0.212,0.016,29,0,0
1774792930.16,0.312,0.031,29,0,0
1774792930.18,0.28,0.046,29,0,0
1774792930.25,0.34,0.036,29,0,0
1774792930.26,0.329,0.0,29,0,0
1774792930.27,0.324,0.015,29,0,0
1774792930.31,0.339,0.03,29,0,0
1774792930.33,0.358,0.033,29,0,0
1774792930.38,0.335,0.032,29,0,0
1774792930.44,0.355,0.0,29,0,0
1774792930.45,0.351,0.0,29,0,0
1774792930.51,0.342,0.0,29,0,0
1774792930.52,0.335,0.023,29,0,0
1774792930.57,0.384,0.016,29,0,0
1774792930.59,0.378,0.015,29,0,0
1774792930.65,0.345,0.021,29,0,0
1774792930.66,0.353,0.015,29,0,0
1774792930.68,0.349,0.015,29,0,0
1774792930.71,0.365,0.0,29,0,0
1774792930.72,0.379,0.0,29,0,0
1774792930.78,0.368,0.046,29,0,0
1774792930.84,0.336,0.058,29,0,0
1774792930.85,0.339,0.014,29,0,0
1774792930.91,0.1,0.031,29,0,0
1774792930.92,0.088,0.069,29,0,0
1774792930.98,0.174,0.026,29,0,0
1774792931.0,0.175,0.038,29,0,0
1774792931.01,0.165,0.039,29,0,0
1774792931.05,0.267,0.04,30,0,0
1774792931.06,0.259,0.043,30,0,0
1774792931.11,0.268,0.029,30,0,0
1774792931.13,0.284,0.026,30,0,0
1774792931.18,0.091,0.0,30,0,0
1774792931.24,0.093,0.0,30,0,0
1774792931.25,0.09,0.019,30,0,0
1774792931.31,0.215,0.0,31,0,0
1774792931.32,0.239,0.013,31,0,0
1774792931.39,0.291,0.0,31,0,0
1774792931.4,0.296,0.0,31,0,0
1774792931.42,0.295,0.019,31,0,0
1774792931.45,0.302,0.013,31,0,0
1774792931.46,0.302,0.0,31,0,0
1774792931.52,0.328,0.014,31,0,0
1774792931.53,0.33,0.019,31,0,0
1774792931.58,0.323,0.013,31,0,0
1774792931.64,0.306,0.014,31,0,0
1774792931.65,0.307,0.0,31,0,0
1774792931.7,0.089,0.0,31,0,0
1774792931.72,0.09,0.0,31,0,0
1774792931.78,0.089,0.0,31,0,0
1774792931.79,0.099,0.0,31,0,0
1774792931.81,0.098,0.014,31,0,0
1774792931.85,0.185,0.0,32,0,0
1774792931.86,0.179,0.014,32,0,0
1774792931.91,0.166,0.0,32,0,0
1774792931.93,0.176,0.0,32,0,0
1774792931.98,0.189,0.0,33,0,0
1774792932.05,0.177,0.014,33,0,0
1774792932.06,0.183,0.0,34,0,0
1774792932.11,0.198,0.014,34,0,0
1774792932.12,0.188,0.0,34,0,0
1774792932.18,0.163,0.014,34,0,0
1774792932.2,0.148,0.0,34,0,0
1774792932.21,0.157,0.0,34,0,0
1774792932.25,0.093,0.014,34,0,0
1774792932.27,0.084,0.0,34,0,0
1774792932.31,0.11,0.0,34,0,0
1774792932.33,0.113,0.0,34,0,0
1774792932.38,0.255,0.014,35,0,0
1774792932.44,0.271,0.0,35,0,0
1774792932.45,0.269,0.0,35,0,0
1774792932.51,0.269,0.0,35,0,0
1774792932.52,0.274,0.0,35,0,0
1774792932.59,0.282,0.0,35,0,0
1774792932.6,0.277,0.0,35,0,0
1774792932.61,0.28,0.0,35,0,0
1774792932.65,0.272,0.0,35,0,0
1774792932.66,0.277,0.0,35,0,0
1774792932.71,0.284,0.0,35,0,0
1774792932.73,0.285,0.014,35,0,0
1774792932.78,0.299,0.0,35,0,0
1774792932.84,0.292,0.014,35,0,0
1774792932.86,0.296,0.0,35,0,0
1774792932.93,0.291,0.0,35,0,0
1774792932.94,0.287,0.0,35,0,0
1774792932.95,0.283,0.0,35,0,0
1774792932.98,0.28,0.0,35,0,0
1774792933.0,0.289,0.0,35,0,0
1774792933.05,0.269,0.0,35,0,0
1774792933.06,0.274,0.014,35,0,0
1774792933.11,0.105,0.0,35,0,0
1774792933.13,0.11,0.014,35,0,0
1774792933.18,0.195,0.014,36,0,0
1774792933.24,0.27,0.0,36,0,0
1774792933.25,0.258,0.0,36,0,0
1774792933.32,0.263,0.0,36,0,0
1774792933.34,0.258,0.014,36,0,0
1774792933.35,0.263,0.02,36,0,0
1774792933.39,0.276,0.015,36,0,0
1774792933.4,0.282,0.0,36,0,0
1774792933.45,0.293,0.0,36,0,0
1774792933.46,0.282,0.015,36,0,0
1774792933.52,0.28,0.014,36,0,0
1774792933.53,0.284,0.0,36,0,0
1774792933.58,0.281,0.0,36,0,0
1774792933.64,0.272,0.014,36,0,0
1774792933.65,0.285,0.014,36,0,0
1774792933.72,0.264,0.0,36,0,0
1774792933.73,0.27,0.0,36,0,0
1774792933.74,0.27,0.0,36,0,0
1774792933.79,0.267,0.0,36,0,0
1774792933.8,0.273,0.0,36,0,0
1774792933.85,0.269,0.0,36,0,0
1774792933.86,0.27,0.014,36,0,0
1774792933.91,0.277,0.014,36,0,0
1774792933.93,0.27,0.014,36,0,0
1774792933.97,0.269,0.014,36,0,0
1774792934.04,0.267,0.0,36,0,0
1774792934.06,0.267,0.0,36,0,0
1774792934.12,0.264,0.0,36,0,0
1774792934.13,0.267,0.0,36,0,0
1774792934.15,0.267,0.0,36,0,0
1774792934.18,0.267,0.0,36,0,0
1774792934.2,0.267,0.0,36,0,0
1774792934.25,0.272,0.014,36,0,0
1774792934.26,0.274,0.014,36,0,0
1774792934.31,0.286,0.0,36,0,0
1774792934.33,0.279,0.0,36,0,0
1774792934.38,0.28,0.0,36,0,0
1774792934.44,0.269,0.014,36,0,0
1774792934.45,0.267,0.014,36,0,0
1774792934.52,0.264,0.015,36,0,0
1774792934.53,0.284,0.015,36,0,0
1774792934.55,0.282,0.015,36,0,0
1774792934.59,0.282,0.0,36,0,0
1774792934.6,0.293,0.0,36,0,0
1774792934.65,0.289,0.014,36,0,0
1774792934.67,0.28,0.014,36,0,0
1774792934.72,0.296,0.0,36,0,0
1774792934.73,0.291,0.0,36,0,0
1774792934.78,0.281,0.0,36,0,0
1774792934.86,0.28,0.0,36,0,0
1774792934.87,0.269,0.0,36,0,0
1774792934.89,0.277,0.014,36,0,0
1774792934.93,0.277,0.0,36,0,0
1774792934.94,0.266,0.014,36,0,0
1774792934.99,0.26,0.014,36,0,0
1774792935.0,0.265,0.0,36,0,0
1774792935.05,0.259,0.014,36,0,0
1774792935.06,0.258,0.014,36,0,0
1774792935.12,0.268,0.014,36,0,0
1774792935.13,0.264,0.014,36,0,0
1774792935.18,0.263,0.014,36,0,0
1774792935.26,0.248,0.014,36,0,0
1774792935.27,0.262,0.014,36,0,0
1774792935.29,0.26,0.014,36,0,0
1774792935.32,0.271,0.0,36,0,0
1774792935.34,0.281,0.014,36,0,0
1774792935.39,0.271,0.014,36,0,0
1774792935.4,0.271,0.014,36,0,0
1774792935.45,0.269,0.0,36,0,0
1774792935.46,0.269,0.0,36,0,0
1774792935.51,0.27,0.014,36,0,0
1774792935.53,0.273,0.029,36,0,0
1774792935.58,0.275,0.014,36,0,0
1774792935.66,0.275,0.014,36,0,0
1774792935.68,0.27,0.014,36,0,0
1774792935.69,0.275,0.014,36,0,0
1774792935.72,0.271,0.0,36,0,0
1774792935.74,0.272,0.0,36,0,0
1774792935.79,0.27,0.014,36,0,0
1774792935.8,0.27,0.014,36,0,0
1774792935.85,0.272,0.014,36,0,0
1774792935.86,0.27,0.0,36,0,0
1774792935.91,0.271,0.014,36,0,0
1774792935.93,0.269,0.014,36,0,0
1774792935.98,0.268,0.014,36,0,0
1774792936.06,0.273,0.014,36,0,0
1774792936.07,0.268,0.014,36,0,0
1774792936.09,0.278,0.014,36,0,0
1774792936.12,0.269,0.014,36,0,0
1774792936.14,0.267,0.0,36,0,0
1774792936.18,0.272,0.014,36,0,0
1774792936.2,0.272,0.014,36,0,0
1774792936.25,0.274,0.0,36,0,0
1774792936.27,0.274,0.0,36,0,0
1774792936.32,0.276,0.014,36,0,0
1774792936.33,0.275,0.014,36,0,0
1774792936.38,0.275,0.0,36,0,0
1774792936.46,0.245,0.0,36,0,0
1774792936.47,0.241,0.0,36,0,0
1774792936.48,0.241,0.0,36,0,0
1774792936.52,0.09,0.014,36,0,0
1774792936.54,0.089,0.014,36,0,0
1774792936.58,0.079,0.0,36,0,0
1774792936.6,0.084,0.0,36,0,0
1774792936.65,0.161,0.086,36,0,0
1774792936.66,0.145,0.058,36,0,0
1774792936.71,0.214,0.0,37,0,0
